datetime,temperature,humidity,pressure,wind_speed,wind_direction,rides,date,hour,month,day,year,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2015-02-20 09:00:00,-16.75799999999998,69.0,1016.0,3.0,296.0,56,2015-02-20,9,2,20,2015,0.631087944326053,-0.7757112907044197,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 10:00:00,-16.75799999999998,69.0,1016.0,3.0,296.0,55,2015-02-20,10,2,20,2015,0.3984010898462414,-0.917211301505453,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 11:00:00,-17.37699999999998,63.0,1019.0,3.0,298.0,55,2015-02-20,11,2,20,2015,0.1361666490962471,-0.9906859460363306,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 12:00:00,-17.37699999999998,63.0,1019.0,3.0,298.0,54,2015-02-20,12,2,20,2015,-0.1361666490962464,-0.9906859460363308,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 13:00:00,-17.37699999999998,63.0,1019.0,3.0,298.0,54,2015-02-20,13,2,20,2015,-0.39840108984624156,-0.9172113015054529,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 14:00:00,-13.978999999999985,71.0,1022.0,4.0,301.0,52,2015-02-20,14,2,20,2015,-0.6310879443260528,-0.7757112907044198,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 15:00:00,-14.226999999999975,64.0,1021.0,4.0,302.0,52,2015-02-20,15,2,20,2015,-0.816969893010442,-0.5766803221148672,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 16:00:00,-13.978999999999985,71.0,1022.0,4.0,301.0,52,2015-02-20,16,2,20,2015,-0.9422609221188204,-0.3348796121709864,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 17:00:00,-10.362999999999943,65.0,1023.0,3.0,300.0,48,2015-02-20,17,2,20,2015,-0.9976687691905393,-0.06824241336467046,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 18:00:00,-10.215733566999972,65.0,1023.0,3.0,299.0,48,2015-02-20,18,2,20,2015,-0.979084087682323,0.2034560130526333,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 19:00:00,-9.922063197,83.0,1032.0,4.0,295.0,49,2015-02-20,19,2,20,2015,-0.8878852184023756,0.4600650377311516,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 20:00:00,-9.288999999999987,65.0,1025.0,3.0,294.0,47,2015-02-20,20,2,20,2015,-0.730835964278124,0.6825531432186541,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 21:00:00,-9.288999999999987,65.0,1025.0,3.0,294.0,47,2015-02-20,21,2,20,2015,-0.5195839500354336,0.8544194045464886,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 22:00:00,-9.288999999999987,65.0,1025.0,3.0,294.0,46,2015-02-20,22,2,20,2015,-0.2697967711570252,0.962917287347799,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-20 23:00:00,-13.980999999999938,71.0,1028.0,2.0,275.0,51,2015-02-20,23,2,20,2015,-2.4492935982947064e-16,1.0,0.3375228995941133,0.9413173175128471,0.8660254037844386,0.5000000000000001
2015-02-21 00:00:00,-13.980999999999938,71.0,1028.0,2.0,275.0,55,2015-02-21,0,2,21,2015,0.0,1.0,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 01:00:00,-13.980999999999938,71.0,1028.0,2.0,275.0,55,2015-02-21,1,2,21,2015,0.2697967711570243,0.9629172873477994,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 02:00:00,-18.96199999999999,72.0,1030.0,1.0,254.0,59,2015-02-21,2,2,21,2015,0.5195839500354336,0.8544194045464886,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 03:00:00,-18.96199999999999,72.0,1030.0,1.0,254.0,59,2015-02-21,3,2,21,2015,0.730835964278124,0.6825531432186541,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 04:00:00,-18.96199999999999,72.0,1030.0,1.0,254.0,59,2015-02-21,4,2,21,2015,0.8878852184023752,0.4600650377311522,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 05:00:00,-21.571999999999974,76.0,1031.0,1.0,224.0,62,2015-02-21,5,2,21,2015,0.9790840876823229,0.20345601305263375,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 06:00:00,-21.571999999999974,76.0,1031.0,1.0,224.0,61,2015-02-21,6,2,21,2015,0.9976687691905392,-0.06824241336467088,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 07:00:00,-21.571999999999974,76.0,1031.0,1.0,224.0,61,2015-02-21,7,2,21,2015,0.9422609221188205,-0.33487961217098616,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 08:00:00,-22.375999999999976,65.0,1031.0,1.0,192.0,60,2015-02-21,8,2,21,2015,0.8169698930104421,-0.5766803221148671,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 09:00:00,-22.375999999999976,65.0,1031.0,1.0,192.0,60,2015-02-21,9,2,21,2015,0.631087944326053,-0.7757112907044197,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 10:00:00,-22.375999999999976,65.0,1031.0,1.0,192.0,60,2015-02-21,10,2,21,2015,0.3984010898462414,-0.917211301505453,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 11:00:00,-21.042999999999978,58.0,1031.0,1.0,166.0,58,2015-02-21,11,2,21,2015,0.1361666490962471,-0.9906859460363306,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 12:00:00,-21.042999999999978,58.0,1031.0,1.0,166.0,58,2015-02-21,12,2,21,2015,-0.1361666490962464,-0.9906859460363308,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 13:00:00,-21.042999999999978,58.0,1031.0,1.0,166.0,57,2015-02-21,13,2,21,2015,-0.39840108984624156,-0.9172113015054529,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 14:00:00,-9.524999999999977,67.0,1031.0,1.0,179.0,49,2015-02-21,14,2,21,2015,-0.6310879443260528,-0.7757112907044198,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 15:00:00,-9.524999999999977,67.0,1031.0,1.0,179.0,49,2015-02-21,15,2,21,2015,-0.816969893010442,-0.5766803221148672,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 16:00:00,-8.968999999999994,75.0,1031.0,2.0,182.0,49,2015-02-21,16,2,21,2015,-0.9422609221188204,-0.3348796121709864,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 17:00:00,-5.55499999999995,82.0,1029.0,3.0,193.0,47,2015-02-21,17,2,21,2015,-0.9976687691905393,-0.06824241336467046,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 18:00:00,-5.55499999999995,82.0,1029.0,3.0,193.0,46,2015-02-21,18,2,21,2015,-0.979084087682323,0.2034560130526333,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 19:00:00,-5.55499999999995,82.0,1029.0,3.0,193.0,46,2015-02-21,19,2,21,2015,-0.8878852184023756,0.4600650377311516,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 20:00:00,-3.672999999999945,85.0,1025.0,3.0,199.0,45,2015-02-21,20,2,21,2015,-0.730835964278124,0.6825531432186541,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 21:00:00,-3.672999999999945,85.0,1025.0,3.0,199.0,45,2015-02-21,21,2,21,2015,-0.5195839500354336,0.8544194045464886,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 22:00:00,-3.672999999999945,85.0,1025.0,3.0,199.0,44,2015-02-21,22,2,21,2015,-0.2697967711570252,0.962917287347799,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-21 23:00:00,-3.6019999999999754,91.0,1025.0,3.0,209.0,45,2015-02-21,23,2,21,2015,-2.4492935982947064e-16,1.0,0.3536761221763716,0.9353679493131483,0.8660254037844386,0.5000000000000001
2015-02-22 00:00:00,-3.6019999999999754,91.0,1025.0,3.0,209.0,49,2015-02-22,0,2,22,2015,0.0,1.0,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 01:00:00,-3.6019999999999754,91.0,1025.0,3.0,209.0,49,2015-02-22,1,2,22,2015,0.2697967711570243,0.9629172873477994,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 02:00:00,-2.6409999999999627,94.0,1024.0,2.0,212.0,49,2015-02-22,2,2,22,2015,0.5195839500354336,0.8544194045464886,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 03:00:00,-2.6409999999999627,94.0,1024.0,2.0,212.0,49,2015-02-22,3,2,22,2015,0.730835964278124,0.6825531432186541,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 04:00:00,-2.6409999999999627,94.0,1024.0,2.0,212.0,48,2015-02-22,4,2,22,2015,0.8878852184023752,0.4600650377311522,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 05:00:00,-2.1200000000000045,97.0,1021.0,1.0,209.0,49,2015-02-22,5,2,22,2015,0.9790840876823229,0.20345601305263375,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 06:00:00,-2.1200000000000045,97.0,1021.0,1.0,209.0,48,2015-02-22,6,2,22,2015,0.9976687691905392,-0.06824241336467088,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 07:00:00,-2.1200000000000045,97.0,1021.0,1.0,209.0,48,2015-02-22,7,2,22,2015,0.9422609221188205,-0.33487961217098616,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 08:00:00,-1.093999999999994,95.0,1020.0,1.0,207.0,47,2015-02-22,8,2,22,2015,0.8169698930104421,-0.5766803221148671,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 09:00:00,-1.093999999999994,95.0,1020.0,1.0,207.0,47,2015-02-22,9,2,22,2015,0.631087944326053,-0.7757112907044197,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 10:00:00,-1.093999999999994,95.0,1020.0,1.0,207.0,46,2015-02-22,10,2,22,2015,0.3984010898462414,-0.917211301505453,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 11:00:00,-0.13900000000001,94.0,1019.0,1.0,181.0,46,2015-02-22,11,2,22,2015,0.1361666490962471,-0.9906859460363306,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 12:00:00,-0.13900000000001,94.0,1019.0,1.0,181.0,45,2015-02-22,12,2,22,2015,-0.1361666490962464,-0.9906859460363308,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 13:00:00,-0.13900000000001,94.0,1019.0,1.0,181.0,45,2015-02-22,13,2,22,2015,-0.39840108984624156,-0.9172113015054529,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 14:00:00,4.185000000000002,97.0,1020.0,1.0,273.0,44,2015-02-22,14,2,22,2015,-0.6310879443260528,-0.7757112907044198,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 15:00:00,3.861275035999995,97.0,1020.0,1.0,252.0,44,2015-02-22,15,2,22,2015,-0.816969893010442,-0.5766803221148672,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 16:00:00,2.886000000000024,100.0,1019.0,1.0,192.0,45,2015-02-22,16,2,22,2015,-0.9422609221188204,-0.3348796121709864,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 17:00:00,6.324000000000012,90.0,1019.0,1.0,225.0,41,2015-02-22,17,2,22,2015,-0.9976687691905393,-0.06824241336467046,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 18:00:00,5.858000000000004,96.0,1018.0,1.0,245.0,42,2015-02-22,18,2,22,2015,-0.979084087682323,0.2034560130526333,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 19:00:00,6.03000000000003,88.0,1019.0,0.0,203.0,41,2015-02-22,19,2,22,2015,-0.8878852184023756,0.4600650377311516,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 20:00:00,6.03000000000003,88.0,1019.0,0.0,203.0,40,2015-02-22,20,2,22,2015,-0.730835964278124,0.6825531432186541,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 21:00:00,6.03000000000003,88.0,1019.0,0.0,203.0,40,2015-02-22,21,2,22,2015,-0.5195839500354336,0.8544194045464886,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 22:00:00,6.03000000000003,88.0,1019.0,0.0,203.0,40,2015-02-22,22,2,22,2015,-0.2697967711570252,0.962917287347799,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-22 23:00:00,2.083000000000027,94.0,1019.0,1.0,227.0,43,2015-02-22,23,2,22,2015,-2.4492935982947064e-16,1.0,0.3697245428906731,0.9291414114031743,0.8660254037844386,0.5000000000000001
2015-02-23 00:00:00,2.083000000000027,94.0,1019.0,1.0,227.0,47,2015-02-23,0,2,23,2015,0.0,1.0,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 01:00:00,2.083000000000027,94.0,1019.0,1.0,227.0,47,2015-02-23,1,2,23,2015,0.2697967711570243,0.9629172873477994,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 02:00:00,0.4540000000000646,88.0,1019.0,2.0,273.0,46,2015-02-23,2,2,23,2015,0.5195839500354336,0.8544194045464886,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 03:00:00,0.4540000000000646,88.0,1019.0,2.0,273.0,46,2015-02-23,3,2,23,2015,0.730835964278124,0.6825531432186541,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 04:00:00,0.4540000000000646,88.0,1019.0,2.0,273.0,46,2015-02-23,4,2,23,2015,0.8878852184023752,0.4600650377311522,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 05:00:00,-0.825999999999965,91.0,1020.0,2.0,293.0,46,2015-02-23,5,2,23,2015,0.9790840876823229,0.20345601305263375,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 06:00:00,-0.825999999999965,91.0,1020.0,2.0,293.0,46,2015-02-23,6,2,23,2015,0.9976687691905392,-0.06824241336467088,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 07:00:00,-0.825999999999965,91.0,1020.0,2.0,293.0,46,2015-02-23,7,2,23,2015,0.9422609221188205,-0.33487961217098616,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 08:00:00,-2.5889999999999986,87.0,1020.0,2.0,313.0,47,2015-02-23,8,2,23,2015,0.8169698930104421,-0.5766803221148671,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 09:00:00,-2.5889999999999986,87.0,1020.0,2.0,313.0,47,2015-02-23,9,2,23,2015,0.631087944326053,-0.7757112907044197,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 10:00:00,-2.5889999999999986,87.0,1020.0,2.0,313.0,46,2015-02-23,10,2,23,2015,0.3984010898462414,-0.917211301505453,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 11:00:00,-4.6679999999999495,80.0,1022.0,3.0,324.0,47,2015-02-23,11,2,23,2015,0.1361666490962471,-0.9906859460363306,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 12:00:00,-4.6679999999999495,80.0,1022.0,3.0,324.0,47,2015-02-23,12,2,23,2015,-0.1361666490962464,-0.9906859460363308,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 13:00:00,-4.6679999999999495,80.0,1022.0,3.0,324.0,46,2015-02-23,13,2,23,2015,-0.39840108984624156,-0.9172113015054529,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 14:00:00,-6.905999999999949,72.0,1025.0,3.0,320.0,47,2015-02-23,14,2,23,2015,-0.6310879443260528,-0.7757112907044198,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 15:00:00,-6.928117535999945,70.0,1025.0,3.0,319.0,46,2015-02-23,15,2,23,2015,-0.816969893010442,-0.5766803221148672,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 16:00:00,-6.9909999999999854,68.0,1023.0,4.0,317.0,46,2015-02-23,16,2,23,2015,-0.9422609221188204,-0.3348796121709864,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 17:00:00,-5.7239999999999895,66.0,1023.0,4.0,312.0,44,2015-02-23,17,2,23,2015,-0.9976687691905393,-0.06824241336467046,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 18:00:00,-6.522999999999968,65.0,1022.0,4.0,315.0,45,2015-02-23,18,2,23,2015,-0.979084087682323,0.2034560130526333,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 19:00:00,-6.826999999999998,63.0,1023.0,4.0,313.0,44,2015-02-23,19,2,23,2015,-0.8878852184023756,0.4600650377311516,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 20:00:00,-6.69779207900001,73.0,1027.0,4.0,312.0,46,2015-02-23,20,2,23,2015,-0.730835964278124,0.6825531432186541,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 21:00:00,-6.826999999999998,63.0,1023.0,4.0,313.0,44,2015-02-23,21,2,23,2015,-0.5195839500354336,0.8544194045464886,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 22:00:00,-6.826999999999998,63.0,1023.0,4.0,313.0,44,2015-02-23,22,2,23,2015,-0.2697967711570252,0.962917287347799,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-23 23:00:00,-10.560999999999979,60.0,1025.0,3.0,320.0,47,2015-02-23,23,2,23,2015,-2.4492935982947064e-16,1.0,0.38566340624360707,0.9226395488404876,0.8660254037844386,0.5000000000000001
2015-02-24 00:00:00,-10.560999999999979,60.0,1025.0,3.0,320.0,51,2015-02-24,0,2,24,2015,0.0,1.0,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 01:00:00,-10.560999999999979,60.0,1025.0,3.0,320.0,51,2015-02-24,1,2,24,2015,0.2697967711570243,0.9629172873477994,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 02:00:00,-13.161999999999978,67.0,1026.0,2.0,326.0,54,2015-02-24,2,2,24,2015,0.5195839500354336,0.8544194045464886,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 03:00:00,-13.161999999999978,67.0,1026.0,2.0,326.0,53,2015-02-24,3,2,24,2015,0.730835964278124,0.6825531432186541,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 04:00:00,-13.161999999999978,67.0,1026.0,2.0,326.0,53,2015-02-24,4,2,24,2015,0.8878852184023752,0.4600650377311522,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 05:00:00,-15.66599999999994,64.0,1026.0,2.0,325.0,55,2015-02-24,5,2,24,2015,0.9790840876823229,0.20345601305263375,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 06:00:00,-15.66599999999994,64.0,1026.0,2.0,325.0,54,2015-02-24,6,2,24,2015,0.9976687691905392,-0.06824241336467088,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 07:00:00,-15.66599999999994,64.0,1026.0,2.0,325.0,54,2015-02-24,7,2,24,2015,0.9422609221188205,-0.33487961217098616,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 08:00:00,-18.365999999999957,80.0,1025.0,1.0,315.0,59,2015-02-24,8,2,24,2015,0.8169698930104421,-0.5766803221148671,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 09:00:00,-18.365999999999957,80.0,1025.0,1.0,315.0,59,2015-02-24,9,2,24,2015,0.631087944326053,-0.7757112907044197,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 10:00:00,-18.365999999999957,80.0,1025.0,1.0,315.0,59,2015-02-24,10,2,24,2015,0.3984010898462414,-0.917211301505453,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 11:00:00,-20.498999999999995,68.0,1024.0,1.0,322.0,59,2015-02-24,11,2,24,2015,0.1361666490962471,-0.9906859460363306,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 12:00:00,-20.498999999999995,68.0,1024.0,1.0,322.0,58,2015-02-24,12,2,24,2015,-0.1361666490962464,-0.9906859460363308,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 13:00:00,-20.498999999999995,68.0,1024.0,1.0,322.0,58,2015-02-24,13,2,24,2015,-0.39840108984624156,-0.9172113015054529,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 14:00:00,-12.534999999999968,70.0,1024.0,0.0,222.0,52,2015-02-24,14,2,24,2015,-0.6310879443260528,-0.7757112907044198,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 15:00:00,-12.534999999999968,70.0,1024.0,0.0,222.0,52,2015-02-24,15,2,24,2015,-0.816969893010442,-0.5766803221148672,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 16:00:00,-9.144000000000005,69.0,1020.0,1.0,164.0,48,2015-02-24,16,2,24,2015,-0.9422609221188204,-0.3348796121709864,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 17:00:00,-9.299325064000016,76.0,1024.0,1.0,167.0,49,2015-02-24,17,2,24,2015,-0.9976687691905393,-0.06824241336467046,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 18:00:00,-9.144000000000005,69.0,1020.0,1.0,164.0,48,2015-02-24,18,2,24,2015,-0.979084087682323,0.2034560130526333,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 19:00:00,-9.144000000000005,69.0,1020.0,1.0,164.0,48,2015-02-24,19,2,24,2015,-0.8878852184023756,0.4600650377311516,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 20:00:00,-7.662999999999954,71.0,1016.0,2.0,171.0,46,2015-02-24,20,2,24,2015,-0.730835964278124,0.6825531432186541,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 21:00:00,-7.662999999999954,71.0,1016.0,2.0,171.0,46,2015-02-24,21,2,24,2015,-0.5195839500354336,0.8544194045464886,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 22:00:00,-7.662999999999954,71.0,1016.0,2.0,171.0,46,2015-02-24,22,2,24,2015,-0.2697967711570252,0.962917287347799,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-24 23:00:00,-10.625,78.0,1013.0,2.0,178.0,50,2015-02-24,23,2,24,2015,-2.4492935982947064e-16,1.0,0.401487989205973,0.9158642882672872,0.8660254037844386,0.5000000000000001
2015-02-25 00:00:00,-10.625,78.0,1013.0,2.0,178.0,54,2015-02-25,0,2,25,2015,0.0,1.0,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 01:00:00,-10.625,78.0,1013.0,2.0,178.0,53,2015-02-25,1,2,25,2015,0.2697967711570243,0.9629172873477994,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 02:00:00,-12.014999999999986,80.0,1011.0,1.0,191.0,55,2015-02-25,2,2,25,2015,0.5195839500354336,0.8544194045464886,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 03:00:00,-12.014999999999986,80.0,1011.0,1.0,191.0,55,2015-02-25,3,2,25,2015,0.730835964278124,0.6825531432186541,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 04:00:00,-12.014999999999986,80.0,1011.0,1.0,191.0,55,2015-02-25,4,2,25,2015,0.8878852184023752,0.4600650377311522,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 05:00:00,-13.324000000000012,74.0,1008.0,1.0,218.0,54,2015-02-25,5,2,25,2015,0.9790840876823229,0.20345601305263375,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 06:00:00,-13.324000000000012,74.0,1008.0,1.0,218.0,54,2015-02-25,6,2,25,2015,0.9976687691905392,-0.06824241336467088,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 07:00:00,-13.387920797999982,74.0,1008.0,1.0,219.0,54,2015-02-25,7,2,25,2015,0.9422609221188205,-0.33487961217098616,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 08:00:00,-14.916999999999973,75.0,1006.0,2.0,252.0,55,2015-02-25,8,2,25,2015,0.8169698930104421,-0.5766803221148671,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 09:00:00,-14.916999999999973,75.0,1006.0,2.0,252.0,55,2015-02-25,9,2,25,2015,0.631087944326053,-0.7757112907044197,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 10:00:00,-14.916999999999973,75.0,1006.0,2.0,252.0,55,2015-02-25,10,2,25,2015,0.3984010898462414,-0.917211301505453,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 11:00:00,-11.767999999999972,78.0,1007.0,3.0,276.0,52,2015-02-25,11,2,25,2015,0.1361666490962471,-0.9906859460363306,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 12:00:00,-11.767999999999972,78.0,1007.0,3.0,276.0,52,2015-02-25,12,2,25,2015,-0.1361666490962464,-0.9906859460363308,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
2015-02-25 13:00:00,-11.767999999999972,78.0,1007.0,3.0,276.0,52,2015-02-25,13,2,25,2015,-0.39840108984624156,-0.9172113015054529,0.4171936026123168,0.9088176373395029,0.8660254037844386,0.5000000000000001
